book_id,city_id
"5739","20267"
"5739","20267"
"5739","20267"
"5739","20267"
"5739","21772"
"5739","20267"
"5739","21772"
"5739","20267"
"5739","20267"
"5739","20267"
"5739","20267"
"5739","21772"
"5739","20267"
"5739","21772"
"5739","20267"
"5739","21772"
"5739","20267"
"5739","21772"
"5739","20267"
"5739","21614"
"5739","21772"
"5739","21772"
"5739","20267"
"5739","20267"
"5739","21772"
"5739","8325"
"5739","20267"
"5739","20267"
"5739","20267"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21336"
"5739","8325"
"5739","21969"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","20267"
"5739","20267"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","8325"
"5739","21772"
"5739","21740"
"5739","21772"
"5739","21969"
"5739","21772"
"5739","21969"
"5739","21969"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","20267"
"5739","21772"
"5739","20267"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","20267"
"5739","20267"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","20267"
"5739","21772"
"5739","21772"
"5739","21969"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","20267"
"5739","21820"
"5739","21969"
"5739","21820"
"5739","21820"
"5739","8325"
"5739","21969"
"5739","21772"
"5739","21772"
"5739","21772"
"5739","21820"
"5739","20267"
"5739","22942"
"5739","21772"
"5739","21740"
"5739","21921"
"5739","2490"
"5739","21336"
"5739","21772"
"5739","2576"
"5739","21969"
"5739","21820"
"5739","21772"
"5740","21651"
"5740","2538"
"5741","21651"
"5742","20430"
"5742","22720"
"5742","22720"
"5742","22720"
"5742","22720"
"5742","22720"
"5742","22720"
"5742","22720"
"5742","22720"
"5742","22746"
"5742","22720"
"5742","22746"
"5742","22720"
"5742","22720"
"5742","1601"
"5742","22720"
"5742","22720"
"5742","22720"
"5742","22746"
"5742","22720"
"5742","22720"
"5742","22720"
"5742","22746"
"5742","22720"
"5742","22746"
"5742","22720"
"5742","22720"
"5742","19983"
"5742","142"
"5742","142"
"5742","142"
"5742","22746"
"5742","142"
"5742","2868"
"5742","22746"
"5742","2868"
"5742","2868"
"5742","2868"
"5742","2868"
"5742","19983"
"5742","2868"
"5742","22746"
"5742","22746"
"5742","22746"
"5742","22746"
"5742","22746"
"5742","22746"
"5742","22746"
"5742","22746"
"5742","22746"
"5743","20649"
"5743","20649"
"5743","21651"
"5743","21651"
"5743","21651"
"5743","2538"
"5743","20649"
"5744","239"
"5745","21651"
"5745","15879"
"5745","15879"
"5745","15879"
"5745","22760"
"5745","22760"
"5745","22760"
"5746","20184"
"5746","20184"
"5746","20184"
"5746","20184"
"5746","20184"
"5746","20184"
"5746","20184"
"5746","20184"
"5746","20184"
"5746","20184"
"5746","20184"
"5746","20184"
"5747","22760"
"5747","420"
"5747","420"
"5747","420"
"5747","420"
"5748","239"
"5748","239"
"5748","239"
"5748","239"
"5748","15664"
"5748","239"
"5748","19983"
"5748","239"
"5748","239"
"5748","239"
"5748","21921"
"5748","239"
"5748","239"
"5748","239"
"5748","239"
"5748","239"
"5748","239"
"5748","239"
"5748","239"
"5748","239"
"5748","20078"
"5748","2538"
"5748","191"
"5748","239"
"5748","239"
"5748","239"
"5748","239"
"5749","20792"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20194"
"5749","20410"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","20430"
"5749","19983"
"5749","2461"
"5749","2461"
"5749","20430"
"5749","20410"
"5749","2461"
"5749","2461"
"5749","2461"
"5749","20430"
"5749","22720"
"5749","21192"
"5749","22171"
"5749","22171"
"5749","2561"
"5749","21324"
"5749","21324"
"5749","22171"
"5749","21324"
"5750","21921"
"5750","21921"
"5750","21921"
"5750","21921"
"5750","21921"
"5750","21921"
"5750","21921"
"5751","7740"
"5751","7740"
"5751","7740"
"5751","7547"
"5751","505"
"5751","7740"
"5751","20373"
"5752","20626"
"5752","21921"
"5752","21820"
"5752","21921"
"5752","21921"
"5752","20430"
"5752","20430"
"5753","21740"
"5754","21921"
"5754","21921"
"5755","23613"
"5755","23613"
"5755","23613"
"5756","1571"
"5756","1571"
"5756","1571"
"5756","2538"
"5756","21651"
"5756","1571"
"5756","3850"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5756","2538"
"5757","21552"
"5757","21552"
"5757","21552"
"5757","2514"
"5757","21324"
"5757","23613"
"5757","21552"
"5757","21552"
"5757","20489"
"5757","22177"
"5757","22177"
"5757","21552"
"5757","21969"
"5758","1601"
"5758","22840"
"5759","22108"
"5759","22108"
"5760","21921"
"5760","21439"
"5760","20430"
"5760","21478"
"5760","21519"
"5760","21921"
"5761","15879"
"5761","15879"
"5761","15879"
"5762","21921"
"5762","21921"
"5762","21921"
"5762","21921"
"5762","21921"
"5762","22455"
"5762","239"
"5762","20430"
"5762","21726"
"5762","21921"
"5762","19989"
"5762","22455"
"5762","239"
"5762","21032"
"5762","21324"
"5762","22679"
"5762","21190"
"5762","20410"
"5762","21114"
"5762","21538"
"5762","21580"
"5762","22720"
"5762","21726"
"5762","21921"
"5762","19985"
"5762","239"
"5762","4045"
"5762","239"
"5762","22151"
"5762","21071"
"5762","21921"
"5762","22166"
"5762","22171"
"5762","22177"
"5762","21150"
"5762","21921"
"5762","22200"
"5762","21071"
"5762","21921"
"5762","21921"
"5762","19989"
"5762","21032"
"5762","20410"
"5762","22720"
"5762","20772"
"5762","22151"
"5762","21071"
"5762","239"
"5762","18527"
"5762","21149"
"5762","21921"
"5763","23064"
"5763","20756"
"5763","23064"
"5763","20430"
"5763","20756"
"5763","20756"
"5763","23064"
"5763","22159"
"5763","21635"
"5763","239"
"5763","15664"
"5763","20430"
"5763","21071"
"5763","23064"
"5763","20646"
"5763","20430"
"5763","21921"
"5763","23064"
"5763","21921"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","22455"
"5763","23064"
"5763","22159"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","22159"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","21192"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","20357"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","20756"
"5763","23064"
"5763","20756"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","22159"
"5763","23064"
"5763","19989"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","15664"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","20603"
"5763","22457"
"5763","15646"
"5763","4084"
"5763","1169"
"5763","22455"
"5763","22595"
"5763","21270"
"5763","21200"
"5763","20356"
"5763","239"
"5763","20357"
"5763","20357"
"5763","22884"
"5763","23064"
"5763","21194"
"5763","20746"
"5763","21194"
"5763","20357"
"5763","22159"
"5763","22159"
"5763","22159"
"5763","21635"
"5763","22840"
"5763","22159"
"5763","22159"
"5763","23459"
"5763","22840"
"5763","22840"
"5763","22159"
"5763","21635"
"5763","21651"
"5763","22529"
"5763","23064"
"5763","21651"
"5763","21635"
"5763","22159"
"5763","21635"
"5763","22159"
"5763","21192"
"5763","22159"
"5763","21635"
"5763","23064"
"5763","21635"
"5763","21651"
"5763","23064"
"5763","22159"
"5763","22159"
"5763","21635"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","22159"
"5763","21635"
"5763","23064"
"5763","22159"
"5763","23064"
"5763","22159"
"5763","22159"
"5763","22159"
"5763","22529"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","22455"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23459"
"5763","23064"
"5763","20756"
"5763","20756"
"5763","19986"
"5763","23064"
"5763","23459"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23459"
"5763","23064"
"5763","19986"
"5763","19989"
"5763","19986"
"5763","19986"
"5763","23064"
"5763","23459"
"5763","22159"
"5763","23064"
"5763","21635"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","21205"
"5763","20756"
"5763","4045"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","20430"
"5763","23064"
"5763","23064"
"5763","23064"
"5763","20430"
"5763","21651"
"5763","20792"
"5763","23064"
"5763","21635"
"5763","22159"
"5763","21635"
"5763","23064"
"5763","23064"
"5763","21635"
"5763","19989"
"5764","20908"
"5765","21726"
"5765","5852"
"5765","5852"
"5765","5852"
"5765","5852"
"5765","5852"
"5765","5852"
"5765","5852"
"5765","2523"
"5765","5852"
"5765","5852"
"5765","5852"
"5765","5852"
"5765","5852"
"5766","21213"
"5766","21049"
"5766","20342"
"5766","20534"
"5766","239"
"5766","20534"
"5766","20534"
"5766","20534"
"5766","2576"
"5766","20534"
"5766","20534"
"5766","20534"
"5766","22760"
"5766","20534"
"5766","20534"
"5766","20534"
"5766","20534"
"5767","7643"
"5767","2576"
"5767","2490"
"5767","8325"
"5767","21969"
"5767","21921"
"5768","2514"
"5768","2576"
"5769","14002"
"5769","14002"
"5769","14002"
"5769","14002"
"5769","14002"
"5769","14002"
"5769","21740"
"5770","1169"
"5771","20430"
"5772","2491"
"5773","20430"
"5773","20430"
"5774","8334"
"5774","8334"
"5775","22745"
"5775","22745"
"5775","22745"
"5776","8334"
"5777","21651"
"5778","2576"
"5778","2576"
"5778","2538"
"5778","2576"
"5778","21651"
"5778","2576"
"5779","21651"
"5780","7518"
"5781","239"
"5781","239"
"5781","239"
"5781","239"
"5782","7395"
"5782","7395"
"5782","7508"
"5783","21651"
"5784","239"
"5784","239"
"5784","19983"
"5784","239"
"5784","239"
"5784","239"
"5784","239"
"5784","19983"
"5784","239"
"5784","239"
"5784","239"
"5784","239"
"5784","239"
"5784","21651"
"5784","17292"
"5784","19983"
"5784","239"
"5784","239"
"5784","239"
"5784","239"
"5784","239"
"5784","239"
"5784","21651"
"5784","19983"
"5784","239"
"5784","20078"
"5784","239"
"5784","236"
"5784","239"
"5784","239"
"5784","239"
"5784","239"
"5784","239"
"5784","19983"
"5784","239"
"5784","239"
"5784","239"
"5784","22888"
"5785","21149"
"5785","20556"
"5786","20891"
"5787","7680"
"5788","21324"
"5788","21324"
"5788","22720"
"5788","20430"
"5788","1405"
"5788","2514"
"5788","2514"
"5788","22760"
"5788","22760"
"5789","65"
"5789","21757"
"5789","21757"
"5789","21757"
"5789","21757"
"5789","21740"
"5789","21757"
"5789","2487"
"5789","2487"
"5789","2515"
"5789","2515"
"5789","2515"
"5789","2515"
"5789","65"
"5789","21740"
"5790","5852"
"5790","5852"
"5790","5852"
"5791","2576"
"5792","239"
"5793","142"
"5793","142"
"5793","142"
"5793","142"
"5793","142"
"5793","142"
"5793","142"
"5793","142"
"5793","142"
"5793","142"
"5794","239"
"5794","22455"
"5794","22720"
"5795","21458"
"5795","21458"
"5795","21081"
"5795","20430"
"5796","21634"
"5797","1169"
"5798","21820"
"5798","21820"
"5798","21820"
"5798","21820"
"5798","21820"
"5798","239"
"5798","21820"
"5798","21820"
"5798","239"
"5798","239"
"5798","239"
"5798","2490"
"5798","2490"
"5798","239"
"5798","239"
"5799","21919"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","239"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21853"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21537"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21196"
"5799","239"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","20347"
"5799","21766"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","21921"
"5799","3857"
"5799","21921"
"5799","20357"
"5799","65"
"5799","65"
"5799","3857"
"5800","8334"
"5801","16797"
"5801","16797"
"5801","4084"
"5801","20230"
"5801","20430"
"5801","2490"
"5802","239"
"5802","239"
"5802","239"
"5802","239"
"5802","21651"
"5802","21650"
"5802","2538"
"5802","17292"
"5802","1169"
"5803","2576"
"5803","2576"
"5804","7643"
"5804","1169"
"5804","14578"
"5805","139"
"5805","236"
"5805","152"
"5805","4079"
"5805","4079"
"5805","236"
"5805","4079"
"5805","4079"
"5805","152"
"5805","4079"
"5805","236"
"5805","4079"
"5805","236"
"5805","236"
"5805","3850"
"5805","152"
"5805","152"
"5805","152"
"5805","4079"
"5805","152"
"5805","152"
"5805","4079"
"5805","152"
"5805","4079"
"5805","4079"
"5805","4079"
"5805","4037"
"5805","4079"
"5805","4079"
"5805","4079"
"5805","4079"
"5805","14578"
"5805","4036"
"5805","4036"
"5805","4036"
"5805","4036"
"5805","4036"
"5805","4079"
"5805","6112"
"5805","6112"
"5805","4079"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","1405"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","18527"
"5805","152"
"5805","1571"
"5805","3850"
"5805","15645"
"5805","3850"
"5805","3850"
"5805","236"
"5805","3850"
"5805","236"
"5805","3850"
"5805","3850"
"5805","3850"
"5805","236"
"5805","3850"
"5805","3850"
"5805","3850"
"5805","236"
"5805","15636"
"5805","15879"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","15879"
"5805","15879"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","6112"
"5805","236"
"5805","236"
"5805","236"
"5805","236"
"5806","21853"
"5806","22760"
"5806","2516"
"5806","7739"
"5806","2576"
"5806","2523"
"5806","20430"
"5806","15879"
"5806","7739"
"5807","21853"
"5807","15879"
"5807","15879"
"5807","15879"
"5807","15879"
"5807","15879"
"5807","15879"
"5807","15879"
"5807","15879"
"5807","7739"
"5808","2516"
"5808","22760"
"5808","1169"
"5808","20321"
"5808","20321"
"5808","7739"
"5808","15879"
"5809","21740"
"5809","21740"
"5809","15879"
"5809","7739"
"5810","21000"
"5810","16720"
"5810","21000"
"5810","22529"
"5810","23613"
"5810","16720"
"5810","16720"
"5810","22529"
"5810","21000"
"5810","16720"
"5811","20430"
"5811","22754"
"5811","22423"
"5811","1571"
"5812","2514"
"5813","239"
"5813","239"
"5813","239"
"5813","239"
"5813","239"
"5813","239"
"5813","239"
"5813","2868"
"5813","2868"
"5813","20078"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","20078"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5814","239"
"5815","22324"
"5815","20976"
"5815","20976"
"5815","7952"
"5816","23613"
"5816","23613"
"5816","23613"
"5816","23613"
"5816","23613"
"5816","23613"
"5816","21969"
"5816","21969"
"5817","1571"
"5817","22720"
"5817","22720"
"5817","18527"
"5817","22760"
"5817","18527"
"5817","18527"
"5817","18527"
"5817","1169"
"5817","3850"
"5817","22760"
"5817","22760"
"5817","22760"
"5817","236"
"5817","200"
"5817","239"
"5817","2867"
"5817","2867"
"5817","1571"
"5817","1167"
"5817","14578"
"5817","2867"
"5817","169"
"5817","2538"
"5817","2538"
"5817","1169"
"5817","1571"
"5817","1637"
"5817","1637"
"5817","1571"
"5817","2516"
"5817","15645"
"5817","15645"
"5817","21969"
"5817","21969"
"5817","1637"
"5817","23613"
"5817","4084"
"5817","21651"
"5817","21651"
"5817","23613"
"5817","20430"
"5817","2538"
"5817","2538"
"5818","22720"
"5818","1169"
"5818","21650"
"5818","1169"
"5818","2516"
"5818","2516"
"5818","144"
"5818","2867"
"5818","2538"
"5818","20430"
"5818","21359"
"5818","23248"
"5818","23248"
"5818","1405"
"5818","142"
"5818","1169"
"5818","22720"
"5818","22720"
"5818","144"
"5818","22108"
"5819","20430"
"5819","20430"
"5819","20430"
"5819","1601"
"5819","22720"
"5819","22720"
"5819","1601"
"5820","22455"
"5820","22455"
"5821","15879"
"5821","3850"
"5821","4089"
"5821","1571"
"5821","142"
"5821","4089"
"5821","15879"
"5821","15879"
"5821","4089"
"5821","4089"
"5821","4089"
"5821","4089"
"5821","4089"
"5821","236"
"5821","1169"
"5821","5972"
"5821","5972"
"5821","1571"
"5821","5987"
"5821","5972"
"5821","4089"
"5821","4089"
"5821","4089"
"5821","20891"
"5821","20891"
"5821","6067"
"5821","141"
"5821","4089"
"5821","4089"
"5821","6112"
"5821","4089"
"5822","20792"
"5823","21651"
"5823","23613"
"5823","23613"
"5823","23613"
"5823","21651"
"5823","23613"
"5824","1169"
"5824","15652"
"5824","22760"
"5824","22760"
"5824","22760"
"5824","22760"
"5824","21651"
"5825","7647"
"5826","23508"
"5826","7969"
"5826","21650"
"5827","21270"
"5827","21270"
"5827","20430"
"5827","21363"
"5827","21363"
"5827","21270"
"5827","21270"
"5827","21270"
"5827","21270"
"5827","21270"
"5827","21270"
"5827","21363"
"5827","21363"
"5827","20045"
"5828","20430"
"5829","11893"
"5829","11893"
"5829","2576"
"5830","1601"
"5830","21921"
"5830","21324"
"5830","21921"
"5830","20430"
"5830","21190"
"5830","21628"
"5830","22389"
"5830","22389"
"5830","21190"
"5830","22389"
"5830","22720"
"5830","4084"
"5830","22565"
"5830","22758"
"5830","4084"
"5830","22758"
"5830","22758"
"5830","22720"
"5830","22565"
"5830","22758"
"5830","22758"
"5830","22888"
"5830","22888"
"5830","22720"
"5830","22720"
"5830","22720"
"5830","22758"
"5830","22720"
"5830","22758"
"5830","22720"
"5830","22758"
"5830","2943"
"5830","22888"
"5830","22888"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22648"
"5830","22758"
"5830","22720"
"5830","22888"
"5830","4084"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22758"
"5830","22888"
"5830","22888"
"5830","22758"
"5830","4084"
"5830","22888"
"5830","22888"
"5830","4084"
"5831","14578"
"5831","14578"
"5831","236"
"5831","6112"
"5831","23459"
"5831","23459"
"5831","23459"
"5831","23459"
"5832","239"
"5832","142"
"5832","22455"
"5832","22455"
"5832","22455"
"5832","22455"
"5832","19983"
"5833","21820"
"5833","21921"
"5833","21921"
"5834","21921"
"5834","22455"
"5835","20373"
"5835","20430"
"5835","21150"
"5835","239"
"5836","239"
"5836","474"
"5836","20097"
"5836","20097"
"5836","22746"
"5837","239"
"5837","21359"
"5837","21359"
"5837","21150"
"5837","20097"
"5838","21820"
"5838","21820"
"5838","21820"
"5838","21820"
"5838","21820"
"5838","21519"
"5838","21820"
"5839","21921"
"5839","21921"
"5839","21363"
"5840","239"
"5840","22455"
"5840","22565"
"5840","239"
"5840","19986"
"5840","22720"
"5840","22565"
"5840","22151"
"5840","22565"
"5840","21958"
"5840","21958"
"5840","22565"
"5840","20976"
"5840","20976"
"5840","21150"
"5840","21150"
"5840","21921"
"5840","21921"
"5840","23459"
"5840","2876"
"5840","23613"
"5840","23613"
"5840","23613"
"5840","23650"
"5840","19983"
"5840","21921"
"5840","336"
"5840","336"
"5840","239"
"5840","234"
"5840","239"
"5840","2876"
"5840","2876"
"5840","2876"
"5840","2876"
"5840","21921"
"5840","22888"
"5840","20097"
"5841","21538"
"5841","21538"
"5841","239"
"5841","20430"
"5841","22455"
"5842","20430"
"5843","2538"
"5843","7739"
"5843","21149"
"5843","12204"
"5844","20430"
"5844","21149"
"5844","20430"
"5844","21426"
"5845","142"
"5846","1169"
"5846","1169"
"5847","2576"
"5847","22760"
"5847","7547"
"5848","20564"
"5848","20430"
"5848","21993"
"5848","8325"
"5849","20430"
"5849","20430"
"5850","6112"
"5850","6112"
"5850","6112"
"5850","6112"
"5850","6112"
"5850","6112"
"5850","236"
"5850","144"
"5850","6112"
"5850","5972"
"5850","1169"
"5850","144"
"5850","1169"
"5850","1169"
"5850","144"
"5850","22760"
"5850","22760"
"5850","2538"
"5851","21726"
"5852","169"
"5852","2519"
"5853","8334"
"5853","21651"
"5854","20681"
"5854","191"
"5854","191"
"5854","21921"
"5855","20430"
"5855","239"
"5855","20908"
"5855","16830"
"5855","239"
"5855","20681"
"5855","20681"
"5855","20097"
"5855","16830"
"5856","1601"
"5856","1601"
"5856","20430"
"5856","1601"
"5856","20430"
"5856","20430"
"5856","20347"
"5856","20357"
"5856","22720"
"5856","20357"
"5856","20430"
"5856","21190"
"5856","20410"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20410"
"5856","20430"
"5856","20430"
"5856","20410"
"5856","20430"
"5856","20430"
"5856","20410"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20410"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20410"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20410"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","23459"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20410"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20410"
"5856","20430"
"5856","20410"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20410"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20410"
"5856","20410"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","22746"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20541"
"5856","20430"
"5856","20410"
"5856","20357"
"5856","20430"
"5856","20410"
"5856","20357"
"5856","20430"
"5856","21380"
"5856","20430"
"5856","20430"
"5856","20410"
"5856","20410"
"5856","20267"
"5856","20357"
"5856","20267"
"5856","20357"
"5856","20267"
"5856","20357"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20357"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20410"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20410"
"5856","20430"
"5856","20357"
"5856","20430"
"5856","20357"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","21921"
"5856","20410"
"5856","20410"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20410"
"5856","20410"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20430"
"5856","20410"
"5856","20410"
"5856","20430"
"5857","22674"
"5858","21388"
"5858","2490"
"5858","2490"
"5858","21388"
"5858","21388"
"5858","21921"
"5858","20577"
"5858","20430"
"5858","20357"
"5858","21651"
"5858","21921"
"5858","21921"
"5858","21921"
"5858","21921"
"5858","21921"
"5858","21921"
"5858","21921"
"5858","22824"
"5858","21921"
"5858","21921"
"5858","21458"
"5858","21458"
"5858","20430"
"5858","21458"
"5858","21921"
"5858","21458"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21921"
"5858","2490"
"5858","21651"
"5858","2490"
"5858","21921"
"5858","21651"
"5858","21651"
"5858","21921"
"5858","21921"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21458"
"5858","21921"
"5858","2523"
"5858","2523"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21651"
"5858","21921"
"5858","21651"
"5858","2490"
"5858","21324"
"5858","21651"
"5858","21651"
"5858","21324"
"5858","21651"
"5859","21536"
"5860","21426"
"5860","1405"
"5860","1405"
"5860","1405"
"5860","4079"
"5860","4079"
"5860","4079"
"5861","21820"
"5861","21820"
"5861","2514"
"5861","2514"
"5862","2576"
"5862","7969"
"5862","2576"
"5862","7952"
"5862","7969"
"5862","2576"
"5862","7952"
"5862","2576"
"5862","2576"
"5862","2576"
"5862","239"
"5862","20792"
"5862","20792"
"5862","7969"
"5862","7969"
"5862","2576"
"5862","2576"
"5863","20357"
"5863","20357"
"5864","2538"
"5864","2538"
"5864","2538"
"5865","20078"
"5866","6112"
"5866","6112"
"5866","6112"
"5866","6112"
"5866","6112"
"5866","6112"
"5866","6112"
"5866","1405"
"5867","21478"
"5867","21519"
"5867","21519"
"5867","21519"
"5867","474"
"5867","21519"
"5867","21279"
"5867","21921"
"5868","420"
"5868","22760"
"5868","2538"
"5869","23064"
"5869","23064"
"5869","23064"
"5869","23064"
"5869","23064"
"5869","23064"
"5869","23064"
"5869","20430"
"5869","20194"
"5869","20194"
"5869","23064"
"5869","23064"
"5869","23064"
"5869","1601"
"5869","23064"
"5869","23064"
"5870","21329"
